,[W],[Ta],[Tr],[R],total_count,sequence_type,block_number,block_type,R_avg_cluster_size,Ta_avg_cluster_size,Tr_avg_cluster_size,W_avg_cluster_size,num_cluster_types,max_cluster_size,R_no_of_cluster,Ta_no_of_cluster,Tr_no_of_cluster,W_no_of_cluster,R_max_cluster_size,Ta_max_cluster_size,Tr_max_cluster_size,W_max_cluster_size,smiles
2691,0.0,0.0,12.0,10.0,22.0,block,3,[Tr][R][Tr],10.0,0.0,6.0,0.0,2,10,1.0,0.0,2.0,0.0,10.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2692,0.0,0.0,14.0,10.0,24.0,block,3,[Tr][R][Tr],10.0,0.0,7.0,0.0,2,10,1.0,0.0,2.0,0.0,10.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2693,0.0,0.0,16.0,10.0,26.0,block,3,[Tr][R][Tr],10.0,0.0,8.0,0.0,2,10,1.0,0.0,2.0,0.0,10.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2694,0.0,0.0,18.0,10.0,28.0,block,3,[Tr][R][Tr],10.0,0.0,9.0,0.0,2,12,1.0,0.0,2.0,0.0,10.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2695,0.0,0.0,10.0,12.0,22.0,block,3,[Tr][R][Tr],12.0,0.0,5.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2696,0.0,0.0,12.0,12.0,24.0,block,3,[Tr][R][Tr],12.0,0.0,6.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2697,0.0,0.0,14.0,12.0,26.0,block,3,[Tr][R][Tr],12.0,0.0,7.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2698,0.0,0.0,16.0,12.0,28.0,block,3,[Tr][R][Tr],12.0,0.0,8.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2699,0.0,0.0,18.0,12.0,30.0,block,3,[Tr][R][Tr],12.0,0.0,9.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2700,0.0,0.0,12.0,4.0,16.0,block,3,[Tr][R][Tr],4.0,0.0,6.0,0.0,2,8,1.0,0.0,2.0,0.0,4.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2701,0.0,0.0,14.0,4.0,18.0,block,3,[Tr][R][Tr],4.0,0.0,7.0,0.0,2,8,1.0,0.0,2.0,0.0,4.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2702,0.0,0.0,16.0,4.0,20.0,block,3,[Tr][R][Tr],4.0,0.0,8.0,0.0,2,8,1.0,0.0,2.0,0.0,4.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2703,0.0,0.0,18.0,4.0,22.0,block,3,[Tr][R][Tr],4.0,0.0,9.0,0.0,2,10,1.0,0.0,2.0,0.0,4.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2704,0.0,0.0,20.0,4.0,24.0,block,3,[Tr][R][Tr],4.0,0.0,10.0,0.0,2,12,1.0,0.0,2.0,0.0,4.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2705,0.0,0.0,12.0,6.0,18.0,block,3,[Tr][R][Tr],6.0,0.0,6.0,0.0,2,8,1.0,0.0,2.0,0.0,6.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2706,0.0,0.0,14.0,6.0,20.0,block,3,[Tr][R][Tr],6.0,0.0,7.0,0.0,2,8,1.0,0.0,2.0,0.0,6.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2707,0.0,0.0,16.0,6.0,22.0,block,3,[Tr][R][Tr],6.0,0.0,8.0,0.0,2,8,1.0,0.0,2.0,0.0,6.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2708,0.0,0.0,18.0,6.0,24.0,block,3,[Tr][R][Tr],6.0,0.0,9.0,0.0,2,10,1.0,0.0,2.0,0.0,6.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2709,0.0,0.0,20.0,6.0,26.0,block,3,[Tr][R][Tr],6.0,0.0,10.0,0.0,2,12,1.0,0.0,2.0,0.0,6.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2710,0.0,0.0,12.0,8.0,20.0,block,3,[Tr][R][Tr],8.0,0.0,6.0,0.0,2,8,1.0,0.0,2.0,0.0,8.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2711,0.0,0.0,14.0,8.0,22.0,block,3,[Tr][R][Tr],8.0,0.0,7.0,0.0,2,8,1.0,0.0,2.0,0.0,8.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2712,0.0,0.0,16.0,8.0,24.0,block,3,[Tr][R][Tr],8.0,0.0,8.0,0.0,2,8,1.0,0.0,2.0,0.0,8.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2713,0.0,0.0,18.0,8.0,26.0,block,3,[Tr][R][Tr],8.0,0.0,9.0,0.0,2,10,1.0,0.0,2.0,0.0,8.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2714,0.0,0.0,20.0,8.0,28.0,block,3,[Tr][R][Tr],8.0,0.0,10.0,0.0,2,12,1.0,0.0,2.0,0.0,8.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2715,0.0,0.0,12.0,10.0,22.0,block,3,[Tr][R][Tr],10.0,0.0,6.0,0.0,2,10,1.0,0.0,2.0,0.0,10.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2716,0.0,0.0,14.0,10.0,24.0,block,3,[Tr][R][Tr],10.0,0.0,7.0,0.0,2,10,1.0,0.0,2.0,0.0,10.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2717,0.0,0.0,16.0,10.0,26.0,block,3,[Tr][R][Tr],10.0,0.0,8.0,0.0,2,10,1.0,0.0,2.0,0.0,10.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2718,0.0,0.0,18.0,10.0,28.0,block,3,[Tr][R][Tr],10.0,0.0,9.0,0.0,2,10,1.0,0.0,2.0,0.0,10.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2719,0.0,0.0,20.0,10.0,30.0,block,3,[Tr][R][Tr],10.0,0.0,10.0,0.0,2,12,1.0,0.0,2.0,0.0,10.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2720,0.0,0.0,12.0,12.0,24.0,block,3,[Tr][R][Tr],12.0,0.0,6.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2721,0.0,0.0,14.0,12.0,26.0,block,3,[Tr][R][Tr],12.0,0.0,7.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2722,0.0,0.0,16.0,12.0,28.0,block,3,[Tr][R][Tr],12.0,0.0,8.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2723,0.0,0.0,18.0,12.0,30.0,block,3,[Tr][R][Tr],12.0,0.0,9.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2724,0.0,0.0,20.0,12.0,32.0,block,3,[Tr][R][Tr],12.0,0.0,10.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2725,0.0,0.0,14.0,4.0,18.0,block,3,[Tr][R][Tr],4.0,0.0,7.0,0.0,2,10,1.0,0.0,2.0,0.0,4.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2726,0.0,0.0,16.0,4.0,20.0,block,3,[Tr][R][Tr],4.0,0.0,8.0,0.0,2,10,1.0,0.0,2.0,0.0,4.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2727,0.0,0.0,18.0,4.0,22.0,block,3,[Tr][R][Tr],4.0,0.0,9.0,0.0,2,10,1.0,0.0,2.0,0.0,4.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2728,0.0,0.0,20.0,4.0,24.0,block,3,[Tr][R][Tr],4.0,0.0,10.0,0.0,2,10,1.0,0.0,2.0,0.0,4.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2729,0.0,0.0,22.0,4.0,26.0,block,3,[Tr][R][Tr],4.0,0.0,11.0,0.0,2,12,1.0,0.0,2.0,0.0,4.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2730,0.0,0.0,14.0,6.0,20.0,block,3,[Tr][R][Tr],6.0,0.0,7.0,0.0,2,10,1.0,0.0,2.0,0.0,6.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2731,0.0,0.0,16.0,6.0,22.0,block,3,[Tr][R][Tr],6.0,0.0,8.0,0.0,2,10,1.0,0.0,2.0,0.0,6.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2732,0.0,0.0,18.0,6.0,24.0,block,3,[Tr][R][Tr],6.0,0.0,9.0,0.0,2,10,1.0,0.0,2.0,0.0,6.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2733,0.0,0.0,20.0,6.0,26.0,block,3,[Tr][R][Tr],6.0,0.0,10.0,0.0,2,10,1.0,0.0,2.0,0.0,6.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2734,0.0,0.0,22.0,6.0,28.0,block,3,[Tr][R][Tr],6.0,0.0,11.0,0.0,2,12,1.0,0.0,2.0,0.0,6.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2735,0.0,0.0,14.0,8.0,22.0,block,3,[Tr][R][Tr],8.0,0.0,7.0,0.0,2,10,1.0,0.0,2.0,0.0,8.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2736,0.0,0.0,16.0,8.0,24.0,block,3,[Tr][R][Tr],8.0,0.0,8.0,0.0,2,10,1.0,0.0,2.0,0.0,8.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2737,0.0,0.0,18.0,8.0,26.0,block,3,[Tr][R][Tr],8.0,0.0,9.0,0.0,2,10,1.0,0.0,2.0,0.0,8.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2738,0.0,0.0,20.0,8.0,28.0,block,3,[Tr][R][Tr],8.0,0.0,10.0,0.0,2,10,1.0,0.0,2.0,0.0,8.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2739,0.0,0.0,22.0,8.0,30.0,block,3,[Tr][R][Tr],8.0,0.0,11.0,0.0,2,12,1.0,0.0,2.0,0.0,8.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2740,0.0,0.0,14.0,10.0,24.0,block,3,[Tr][R][Tr],10.0,0.0,7.0,0.0,2,10,1.0,0.0,2.0,0.0,10.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2741,0.0,0.0,16.0,10.0,26.0,block,3,[Tr][R][Tr],10.0,0.0,8.0,0.0,2,10,1.0,0.0,2.0,0.0,10.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2742,0.0,0.0,18.0,10.0,28.0,block,3,[Tr][R][Tr],10.0,0.0,9.0,0.0,2,10,1.0,0.0,2.0,0.0,10.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2743,0.0,0.0,20.0,10.0,30.0,block,3,[Tr][R][Tr],10.0,0.0,10.0,0.0,2,10,1.0,0.0,2.0,0.0,10.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2744,0.0,0.0,22.0,10.0,32.0,block,3,[Tr][R][Tr],10.0,0.0,11.0,0.0,2,12,1.0,0.0,2.0,0.0,10.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2745,0.0,0.0,14.0,12.0,26.0,block,3,[Tr][R][Tr],12.0,0.0,7.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2746,0.0,0.0,16.0,12.0,28.0,block,3,[Tr][R][Tr],12.0,0.0,8.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2747,0.0,0.0,18.0,12.0,30.0,block,3,[Tr][R][Tr],12.0,0.0,9.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2748,0.0,0.0,20.0,12.0,32.0,block,3,[Tr][R][Tr],12.0,0.0,10.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2749,0.0,0.0,22.0,12.0,34.0,block,3,[Tr][R][Tr],12.0,0.0,11.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2750,0.0,0.0,16.0,4.0,20.0,block,3,[Tr][R][Tr],4.0,0.0,8.0,0.0,2,12,1.0,0.0,2.0,0.0,4.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2751,0.0,0.0,18.0,4.0,22.0,block,3,[Tr][R][Tr],4.0,0.0,9.0,0.0,2,12,1.0,0.0,2.0,0.0,4.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2752,0.0,0.0,20.0,4.0,24.0,block,3,[Tr][R][Tr],4.0,0.0,10.0,0.0,2,12,1.0,0.0,2.0,0.0,4.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2753,0.0,0.0,22.0,4.0,26.0,block,3,[Tr][R][Tr],4.0,0.0,11.0,0.0,2,12,1.0,0.0,2.0,0.0,4.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2754,0.0,0.0,24.0,4.0,28.0,block,3,[Tr][R][Tr],4.0,0.0,12.0,0.0,2,12,1.0,0.0,2.0,0.0,4.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2755,0.0,0.0,16.0,6.0,22.0,block,3,[Tr][R][Tr],6.0,0.0,8.0,0.0,2,12,1.0,0.0,2.0,0.0,6.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2756,0.0,0.0,18.0,6.0,24.0,block,3,[Tr][R][Tr],6.0,0.0,9.0,0.0,2,12,1.0,0.0,2.0,0.0,6.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2757,0.0,0.0,20.0,6.0,26.0,block,3,[Tr][R][Tr],6.0,0.0,10.0,0.0,2,12,1.0,0.0,2.0,0.0,6.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2758,0.0,0.0,22.0,6.0,28.0,block,3,[Tr][R][Tr],6.0,0.0,11.0,0.0,2,12,1.0,0.0,2.0,0.0,6.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2759,0.0,0.0,24.0,6.0,30.0,block,3,[Tr][R][Tr],6.0,0.0,12.0,0.0,2,12,1.0,0.0,2.0,0.0,6.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2760,0.0,0.0,16.0,8.0,24.0,block,3,[Tr][R][Tr],8.0,0.0,8.0,0.0,2,12,1.0,0.0,2.0,0.0,8.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2761,0.0,0.0,18.0,8.0,26.0,block,3,[Tr][R][Tr],8.0,0.0,9.0,0.0,2,12,1.0,0.0,2.0,0.0,8.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2762,0.0,0.0,20.0,8.0,28.0,block,3,[Tr][R][Tr],8.0,0.0,10.0,0.0,2,12,1.0,0.0,2.0,0.0,8.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2763,0.0,0.0,22.0,8.0,30.0,block,3,[Tr][R][Tr],8.0,0.0,11.0,0.0,2,12,1.0,0.0,2.0,0.0,8.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2764,0.0,0.0,24.0,8.0,32.0,block,3,[Tr][R][Tr],8.0,0.0,12.0,0.0,2,12,1.0,0.0,2.0,0.0,8.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2765,0.0,0.0,16.0,10.0,26.0,block,3,[Tr][R][Tr],10.0,0.0,8.0,0.0,2,12,1.0,0.0,2.0,0.0,10.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2766,0.0,0.0,18.0,10.0,28.0,block,3,[Tr][R][Tr],10.0,0.0,9.0,0.0,2,12,1.0,0.0,2.0,0.0,10.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
2767,0.0,0.0,20.0,10.0,30.0,block,3,[Tr][R][Tr],10.0,0.0,10.0,0.0,2,12,1.0,0.0,2.0,0.0,10.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
